SentenceID,NumberOfWords,AverageSurprisalWithPunct,CorpusName
332,7,3.355806714285714,psucssa
333,6,3.3114962333333335,psucssa
334,6,3.4910289999999997,psucssa
335,7,3.4408529999999997,psucssa
336,4,3.8321015000000003,psucssa
337,9,2.800985222222222,psucssa
338,4,3.928202775,psucssa
340,6,3.2652448333333335,psucssa
342,10,3.13137181,psucssa
343,3,4.043188333333334,psucssa
345,11,3.151343909090909,psucssa
346,8,3.899473449999999,psucssa
347,3,3.2386883333333336,psucssa
348,15,3.5068601600000004,psucssa
350,15,3.4282110200000004,psucssa
351,5,4.439426999999999,psucssa
352,5,3.5175916000000003,psucssa
353,3,4.062714333333333,psucssa
354,6,3.3196782,psucssa
355,16,3.4047328500000003,psucssa
356,6,3.8997475,psucssa
357,10,3.7456235999999996,psucssa
358,4,3.79026765,psucssa
359,3,4.344735,psucssa
360,13,3.212225046153846,psucssa
361,8,3.5819343624999997,psucssa
362,3,3.0333956,psucssa
364,9,3.083807222222222,psucssa
366,3,4.566779333333334,psucssa
368,9,3.3995092555555555,psucssa
371,8,3.82984175,psucssa
374,5,3.5456520000000005,psucssa
375,3,3.6420709666666666,psucssa
376,3,4.304355,psucssa
377,9,3.7256134444444444,psucssa
378,10,3.13137181,psucssa
379,3,3.395801666666667,psucssa
380,4,4.6608145,psucssa
381,8,2.79812425,psucssa
382,14,4.40291045,psucssa
383,5,4.657787,psucssa
386,12,3.395272983333333,psucssa
388,12,3.2061762500000004,psucssa
389,3,3.3757413333333335,psucssa
390,3,4.304355,psucssa
391,9,3.7256134444444444,psucssa
392,10,3.13137181,psucssa
393,3,2.4582594666666666,psucssa
394,5,4.174875200000001,psucssa
395,6,4.084736666666667,psucssa
396,3,3.0907913333333332,psucssa
397,3,3.0907913333333332,psucssa
398,3,3.0907913333333332,psucssa
399,7,2.4502898428571425,psucssa
400,10,3.71322311,psucssa
401,9,3.7432936666666663,psucssa
403,10,3.3252944999999996,psucssa
404,4,3.54954375,psucssa
405,7,3.6241345,psucssa
406,7,3.935679571428572,psucssa
407,5,3.7714562000000003,psucssa
408,3,2.9093902333333337,psucssa
409,16,2.8719815874999997,psucssa
410,7,3.5900742857142864,psucssa
411,9,3.1789083333333332,psucssa
412,3,4.15853,psucssa
413,8,3.561336625,psucssa
414,33,3.5784568727272723,psucssa
415,17,3.5258074705882345,psucssa
417,14,4.40291045,psucssa
418,6,2.7512937833333333,psucssa
419,15,3.3601264,psucssa
420,4,3.430865625,psucssa
421,6,4.12357,psucssa
422,12,2.9386551416666666,psucssa
423,7,4.8280140000000005,psucssa
424,7,3.3129452714285716,psucssa
425,16,2.8308148750000006,psucssa
426,9,3.6632193444444443,psucssa
427,25,3.11645984,psucssa
429,4,3.2229437499999998,psucssa
430,3,3.9170409999999998,psucssa
431,5,4.537123800000001,psucssa
432,5,4.537123800000001,psucssa
433,3,2.6088063333333333,psucssa
434,10,2.5394645799999997,psucssa
435,11,3.2812456636363634,psucssa
436,10,2.9474954799999997,psucssa
438,9,2.5027298888888887,psucssa
439,21,3.124248257142858,psucssa
440,11,3.8513649090909086,psucssa
441,7,3.2242533285714283,psucssa
442,9,3.068737611111111,psucssa
443,4,3.7762022500000003,psucssa
444,8,3.6466906750000003,psucssa
445,9,3.2312702222222227,psucssa
446,6,3.947141666666667,psucssa
447,6,3.192860383333333,psucssa
448,14,3.2872313999999996,psucssa
449,14,3.8347805714285714,psucssa
450,7,3.3018191428571426,psucssa
451,6,3.947141666666667,psucssa
452,6,3.192860383333333,psucssa
453,14,3.2872313999999996,psucssa
454,14,3.8347805714285714,psucssa
455,7,3.3018191428571426,psucssa
456,6,3.7643063333333338,psucssa
457,5,3.2026688,psucssa
460,5,3.1161134,psucssa
461,6,3.5199722333333328,psucssa
465,5,4.440894200000001,psucssa
466,3,5.379538,psucssa
468,5,2.94090432,psucssa
470,19,3.1135094421052636,psucssa
473,19,3.1135094421052636,psucssa
474,11,2.0170852999999997,psucssa
475,6,4.210586166666666,psucssa
476,7,4.1001967142857145,psucssa
477,11,3.6948006363636368,psucssa
478,4,4.5651185,psucssa
479,6,5.146880500000001,psucssa
480,23,3.124908152173914,psucssa
481,20,3.07667851,psucssa
484,4,3.497997,psucssa
486,5,3.249523,psucssa
487,4,4.325545,psucssa
488,12,3.333770683333333,psucssa
489,8,2.9118598249999996,psucssa
490,3,5.971363333333333,psucssa
491,4,3.5840075000000002,psucssa
492,14,3.403197921428571,psucssa
493,5,3.65114572,psucssa
494,3,4.483338333333333,psucssa
495,4,2.842562,psucssa
496,3,4.259482,psucssa
497,11,2.725101227272727,psucssa
498,5,2.5038876999999995,psucssa
502,11,3.917048727272727,psucssa
503,3,4.742261,psucssa
504,5,2.6790670000000003,psucssa
505,6,3.0747924999999996,psucssa
506,24,3.0565402708333327,psucssa
507,16,2.7429050187499997,psucssa
508,3,4.964180666666667,psucssa
509,3,4.522939666666667,psucssa
510,12,3.491633866666667,psucssa
511,12,3.5678327499999996,psucssa
512,3,5.534769999999999,psucssa
516,5,3.2929206,psucssa
517,14,2.825121521428571,psucssa
518,17,2.797536464705882,psucssa
519,8,3.168956875,psucssa
520,5,4.3249227999999995,psucssa
522,8,2.8576575375,psucssa
523,22,3.586025713636364,psucssa
524,9,3.009020344444444,psucssa
525,3,4.296597666666666,psucssa
526,10,3.3134014499999997,psucssa
527,9,3.3375148888888884,psucssa
529,3,3.575404333333333,psucssa
530,11,2.7064741454545453,psucssa
531,3,3.914776,psucssa
532,4,3.5600072500000004,psucssa
533,5,3.8699841800000003,psucssa
534,5,4.2422266,psucssa
535,35,3.2601473457142855,psucssa
536,3,4.392071666666667,psucssa
537,10,3.29480647,psucssa
538,17,3.421366329411765,psucssa
539,6,4.060812166666667,psucssa
540,3,3.6039366666666672,psucssa
541,3,4.763179666666667,psucssa
542,3,4.742261,psucssa
544,3,4.046084333333333,psucssa
545,4,3.53598725,psucssa
546,16,3.1156126874999996,psucssa
547,6,3.841928166666667,psucssa
548,11,3.2946812818181814,psucssa
549,3,3.2966800333333333,psucssa
550,8,3.4563284750000003,psucssa
551,12,3.055930391666667,psucssa
553,4,2.5961867749999996,psucssa
554,3,5.175292,psucssa
555,5,4.6331012000000005,psucssa
556,4,4.32132675,psucssa
557,5,4.4979336000000005,psucssa
558,6,3.9991273333333335,psucssa
559,8,3.6042017500000005,psucssa
560,16,2.4603634937499996,psucssa
561,12,3.006361233333333,psucssa
562,3,4.035737999999999,psucssa
563,8,3.6042017500000005,psucssa
564,16,2.4603634937499996,psucssa
565,12,3.006361233333333,psucssa
566,3,4.035737999999999,psucssa
567,8,4.77182625,psucssa
570,3,4.7299169999999995,psucssa
571,5,4.9724452,psucssa
572,5,3.3926053579999995,psucssa
573,5,4.491261000000001,psucssa
574,9,3.131910111111111,psucssa
575,7,3.8581178571428576,psucssa
576,8,2.5559632249999997,psucssa
577,3,3.5544849999999997,psucssa
578,8,2.69194435,psucssa
579,4,1.91949025,psucssa
580,4,2.0590082499999998,psucssa
581,4,2.92498075,psucssa
582,6,3.435693166666667,psucssa
583,7,3.4477810000000004,psucssa
584,7,3.4477810000000004,psucssa
585,7,4.064991428571428,psucssa
586,10,3.07054661,psucssa
587,4,4.3167245,psucssa
589,3,4.751170666666666,psucssa
590,3,5.700005333333333,psucssa
591,4,5.1138785,psucssa
592,3,5.700005333333333,psucssa
593,9,4.2520087,psucssa
594,8,2.7287842499999995,psucssa
595,4,4.5804005,psucssa
596,3,5.2960856666666665,psucssa
597,13,2.687264461538461,psucssa
598,13,2.687264461538461,psucssa
599,4,3.6305465000000003,psucssa
600,9,2.800985222222222,psucssa
601,15,3.9872138666666666,psucssa
602,7,3.838281414285714,psucssa
603,8,3.6435828499999996,psucssa
604,5,3.1161134,psucssa
605,6,3.5199722333333328,psucssa
606,6,4.210586166666666,psucssa
607,7,4.1001967142857145,psucssa
608,11,3.6948006363636368,psucssa
609,4,4.5651185,psucssa
611,5,3.7454864999999997,psucssa
612,4,3.49216225,psucssa
613,12,3.1819540416666663,psucssa
615,28,3.353643035714286,psucssa
616,7,3.0387623714285716,psucssa
617,6,3.8036185833333334,psucssa
618,4,3.252909175,psucssa
619,21,3.084472076190476,psucssa
620,6,3.0588987499999996,psucssa
622,3,4.021792666666666,psucssa
623,5,4.0222348000000006,psucssa
624,15,3.302555313333333,psucssa
625,13,3.5637210846153846,psucssa
626,9,3.9695599777777772,psucssa
628,31,3.361555348387097,psucssa
629,29,2.806640644482759,psucssa
631,15,3.302555313333333,psucssa
632,13,3.5637210846153846,psucssa
633,9,3.9695599777777772,psucssa
634,5,4.4646016,psucssa
635,15,3.1107481333333333,psucssa
637,12,3.491633866666667,psucssa
638,12,3.5678327499999996,psucssa
639,9,4.028872333333333,psucssa
640,12,3.491633866666667,psucssa
641,12,3.5678327499999996,psucssa
642,5,4.983944,psucssa
644,31,3.361555348387097,psucssa
645,29,2.806640644482759,psucssa
646,11,3.192041209090909,psucssa
647,6,3.9918591666666665,psucssa
648,9,3.0950511111111108,psucssa
649,8,3.985603,psucssa
650,9,3.7394914555555556,psucssa
651,11,2.9899701818181814,psucssa
652,12,3.126480000000001,psucssa
655,6,2.8779377166666666,psucssa
656,5,5.106172,psucssa
658,3,4.469517,psucssa
659,11,3.693093263636364,psucssa
660,14,3.1423874000000005,psucssa
661,17,3.5404383529411767,psucssa
663,6,3.23175945,psucssa
664,7,4.180868571428571,psucssa
665,8,2.8135239499999996,psucssa
666,10,2.23423863,psucssa
667,4,3.396149,psucssa
668,3,2.741456,psucssa
669,3,3.6784833333333338,psucssa
670,17,3.0491837999999998,psucssa
671,11,2.3892981181818183,psucssa
672,5,2.8059602000000003,psucssa
673,7,3.4406005714285715,psucssa
675,4,3.7256679999999998,psucssa
676,3,2.865918,psucssa
677,12,2.589698408333333,psucssa
678,3,2.8795913333333334,psucssa
679,4,3.35389525,psucssa
680,3,4.091371,psucssa
681,21,3.4336312999999996,psucssa
682,13,3.3611844923076926,psucssa
683,10,3.8190122000000004,psucssa
684,6,3.470027116666667,psucssa
686,5,2.71025562,psucssa
687,7,2.682140271428571,psucssa
688,8,3.724640125,psucssa
689,12,3.1819540416666663,psucssa
690,12,3.1819540416666663,psucssa
691,6,3.0588987499999996,psucssa
693,3,4.021792666666666,psucssa
694,5,4.0222348000000006,psucssa
695,3,4.636030666666667,psucssa
696,5,2.33190456,psucssa
697,8,2.6403689125,psucssa
698,12,2.804887591666667,psucssa
699,5,2.9577188,psucssa
700,6,2.3624235,psucssa
701,6,4.061105166666667,psucssa
702,10,3.0916095500000003,psucssa
703,27,3.1918410851851853,psucssa
704,7,3.1377731428571427,psucssa
705,7,3.1377731428571427,psucssa
707,4,3.3181200000000004,psucssa
708,13,3.12870076923077,psucssa
709,16,3.26976500625,psucssa
710,3,4.665915333333333,psucssa
711,13,3.12870076923077,psucssa
712,16,3.26976500625,psucssa
713,13,3.12870076923077,psucssa
714,13,3.12870076923077,psucssa
715,6,3.9753740000000004,psucssa
716,4,4.10454925,psucssa
717,17,3.140868341176471,psucssa
718,5,4.754737400000001,psucssa
719,3,4.636030666666667,psucssa
720,4,3.252909175,psucssa
721,21,3.084472076190476,psucssa
722,13,3.227279207692308,psucssa
723,9,3.741707088888889,psucssa
724,16,3.1479954,psucssa
725,11,3.1579728,psucssa
727,4,4.357247,psucssa
728,7,3.074726114285714,psucssa
729,9,2.9372587333333335,psucssa
730,31,3.762239774193549,psucssa
733,12,3.491633866666667,psucssa
734,12,3.5678327499999996,psucssa
735,16,3.1156126874999996,psucssa
736,6,3.841928166666667,psucssa
737,11,3.2946812818181814,psucssa
738,3,3.2966800333333333,psucssa
739,8,3.4563284750000003,psucssa
740,12,3.055930391666667,psucssa
742,13,3.3611844923076926,psucssa
743,13,2.7225450615384617,psucssa
744,3,3.725534,psucssa
745,6,4.248050666666667,psucssa
746,14,3.500406928571429,psucssa
747,8,3.25434745,psucssa
748,6,3.1106684166666665,psucssa
749,4,1.9849734249999997,psucssa
750,12,3.839913633333333,psucssa
751,10,3.1602526,psucssa
752,11,3.8751253181818184,psucssa
753,10,3.64546701,psucssa
754,16,2.532178125,psucssa
755,5,2.9460338800000003,psucssa
756,8,2.4724021625,psucssa
757,3,3.124499666666667,psucssa
758,5,3.37868028,psucssa
759,7,3.1532687142857143,psucssa
760,13,3.4446662384615374,psucssa
761,5,4.512912200000001,psucssa
762,10,3.6377274999999996,psucssa
763,5,3.3993955999999996,psucssa
764,8,3.2567610000000005,psucssa
765,16,2.9400101249999997,psucssa
766,3,2.865918,psucssa
767,7,2.433228342857143,psucssa
768,10,3.0916095500000003,psucssa
769,6,3.1191486166666667,psucssa
770,6,4.08663835,psucssa
771,6,3.9221136666666663,psucssa
772,6,3.4683706666666665,psucssa
773,8,2.3960472499999996,psucssa
774,3,4.845616666666667,psucssa
775,7,3.152711428571429,psucssa
776,8,3.801347,psucssa
777,14,3.624589571428572,psucssa
780,9,2.6741942555555553,psucssa
781,3,5.537213666666666,psucssa
782,11,3.1766179999999995,psucssa
783,8,3.2567341250000004,psucssa
784,8,3.5972445375,psucssa
785,8,2.9953974124999996,psucssa
786,7,3.838281414285714,psucssa
787,6,3.7761456166666663,psucssa
788,10,3.7743976000000004,psucssa
789,4,4.357594,psucssa
790,18,3.503299888888889,psucssa
791,3,4.219777333333333,psucssa
792,10,3.7743976000000004,psucssa
793,4,4.357594,psucssa
794,18,3.503299888888889,psucssa
795,15,3.4857371200000005,psucssa
796,6,3.5389315000000003,psucssa
797,6,3.5885304999999996,psucssa
798,10,2.22288752,psucssa
799,9,3.071438988888889,psucssa
800,6,3.8078776666666663,psucssa
801,6,3.8078776666666663,psucssa
802,7,4.149343571428572,psucssa
803,3,4.636030666666667,psucssa
805,7,4.172334457142857,psucssa
806,6,3.2728718333333333,psucssa
807,6,2.43798785,psucssa
808,6,3.9221136666666663,psucssa
809,10,2.4310844099999995,psucssa
810,6,3.4683706666666665,psucssa
811,13,3.676337784615385,psucssa
812,13,3.676337784615385,psucssa
813,5,3.7747408,psucssa
814,5,3.79658984,psucssa
815,6,3.8140115,psucssa
816,6,3.5951886666666666,psucssa
817,6,3.5951886666666666,psucssa
818,8,3.1252515625,psucssa
819,8,3.4152501125000003,psucssa
820,15,4.193206126666666,psucssa
821,15,4.193206126666666,psucssa
822,11,4.396741181818181,psucssa
823,5,3.6068436,psucssa
824,3,5.249919666666666,psucssa
825,6,3.4123528333333333,psucssa
826,14,3.876223771428571,psucssa
827,14,3.5179827999999995,psucssa
828,9,3.428212933333333,psucssa
829,6,4.406638883333334,psucssa
830,4,3.22103525,psucssa
831,3,3.0796478666666665,psucssa
832,8,3.4680790000000004,psucssa
833,6,3.540594833333334,psucssa
834,6,3.131536666666667,psucssa
835,5,4.111784,psucssa
836,22,3.790017818181819,psucssa
837,19,3.6227223684210523,psucssa
838,4,3.859118,psucssa
840,3,3.8250623333333333,psucssa
841,7,3.2234693,psucssa
842,5,4.3689022,psucssa
843,10,3.1081591599999996,psucssa
844,7,3.0689434714285713,psucssa
845,7,3.5894419999999996,psucssa
846,6,4.334425166666667,psucssa
847,6,4.293413166666666,psucssa
849,8,3.939071,psucssa
850,20,3.3350018299999995,psucssa
851,20,3.3350018299999995,psucssa
852,4,4.938416,psucssa
853,11,3.8032869909090907,psucssa
854,11,3.8032869909090907,psucssa
855,6,2.7512937833333333,psucssa
856,15,3.3601264,psucssa
857,9,3.736306666666667,psucssa
858,4,4.3257235000000005,psucssa
860,3,5.47503,psucssa
862,6,3.4143716666666664,psucssa
863,17,3.4230860823529414,psucssa
864,23,3.5359676956521735,psucssa
865,8,3.1026626125000005,psucssa
866,3,5.010247333333333,psucssa
867,3,2.572207366666667,psucssa
869,11,3.682298545454545,psucssa
870,14,2.6734871214285714,psucssa
872,4,4.00921075,psucssa
873,3,3.363637,psucssa
874,6,3.76001585,psucssa
875,13,3.6440404230769237,psucssa
876,8,3.3590714999999998,psucssa
877,5,3.0723405599999998,psucssa
878,5,4.122376200000001,psucssa
879,3,3.015775,psucssa
880,9,3.069626788888889,psucssa
882,19,3.6470037736842102,psucssa
883,5,4.0496954,psucssa
884,4,4.48790725,psucssa
885,10,4.02328361,psucssa
886,4,3.559664975,psucssa
887,11,3.905737109090909,psucssa
888,9,3.705087544444444,psucssa
889,9,3.664313722222223,psucssa
890,12,3.3785694749999995,psucssa
891,4,3.8498052,psucssa
893,9,3.357825,psucssa
894,4,4.02094125,psucssa
895,9,2.9038717999999997,psucssa
896,7,3.1272865285714286,psucssa
897,4,4.99410675,psucssa
898,3,5.669720000000001,psucssa
899,18,2.7486076111111104,psucssa
900,18,2.7486076111111104,psucssa
902,6,3.9265108333333334,psucssa
903,6,3.9753740000000004,psucssa
904,4,4.10454925,psucssa
905,17,3.140868341176471,psucssa
906,9,3.068487866666667,psucssa
907,5,4.754737400000001,psucssa
908,9,2.9941501111111113,psucssa
909,3,5.038645333333333,psucssa
911,7,3.073283142857143,psucssa
912,5,4.8860782,psucssa
913,3,5.721256333333333,psucssa
915,4,3.74419625,psucssa
917,7,4.432299571428571,psucssa
918,4,2.3369545499999997,psucssa
919,3,4.498870666666667,psucssa
920,12,3.9705811333333334,psucssa
921,4,3.5151015,psucssa
922,3,5.052914333333334,psucssa
923,5,4.8860782,psucssa
924,3,5.721256333333333,psucssa
926,10,3.1562864000000004,psucssa
927,11,2.583240981818182,psucssa
928,4,3.74419625,psucssa
929,7,4.687112,psucssa
930,9,3.801918777777778,psucssa
931,11,2.966518345454545,psucssa
932,7,3.8169875714285717,psucssa
934,5,3.3873368,psucssa
935,17,3.9836663058823527,psucssa
936,8,3.00437475,psucssa
938,4,3.4728297500000003,psucssa
939,7,3.8058027142857145,psucssa
940,8,2.9248190875,psucssa
941,10,4.0719337,psucssa
942,5,4.8860782,psucssa
943,3,5.721256333333333,psucssa
945,4,3.74419625,psucssa
946,14,3.342118864285714,psucssa
947,3,2.4566849,psucssa
948,3,3.1021626333333336,psucssa
949,8,2.6902300249999995,psucssa
950,4,3.2633883750000003,psucssa
951,4,3.257472025,psucssa
952,10,3.9046012000000005,psucssa
953,6,4.262016,psucssa
954,6,2.9077139666666665,psucssa
955,5,4.02881002,psucssa
956,4,5.194981749999999,psucssa
957,4,3.59110675,psucssa
958,4,3.59110675,psucssa
959,4,4.47995,psucssa
960,4,4.47995,psucssa
961,3,5.391935,psucssa
962,8,2.6499695500000002,psucssa
963,10,4.0538465100000005,psucssa
964,10,4.0538465100000005,psucssa
965,13,4.340526076923077,psucssa
966,3,3.7248113333333337,psucssa
967,20,3.1886594500000003,psucssa
968,3,5.576542666666666,psucssa
969,24,3.6266572291666663,psucssa
970,7,3.7386991714285713,psucssa
971,6,4.079796333333333,psucssa
972,22,2.991417595454546,psucssa
974,16,3.48356495,psucssa
975,6,3.43112705,psucssa
977,6,4.085739833333332,psucssa
978,5,2.4933248,psucssa
979,8,3.5972445375,psucssa
980,8,2.9953974124999996,psucssa
981,9,2.650752922222223,psucssa
983,24,3.6266572291666663,psucssa
984,7,3.7386991714285713,psucssa
985,4,4.66012275,psucssa
986,4,3.515726,psucssa
987,7,3.263853714285714,psucssa
